category|word|jword|jwordread|page|jpage|
0|Enhanced Senses (Critter Power)|強化感覚 (クリッターパワー) [ 強化 感覚 クリッター パワー]|きょうかかんかく|4: p.288|4: p.316 / 4A: p.365|
0|Compulsion (Critter Power)|強制 (クリッターパワー) [ 強制 クリッター パワー]|きょうせい|4: p.287|4: p.314 / 4A: p.365|
0|Fear (Critter Power)|恐怖 (クリッターパワー) [ 恐怖 クリッター パワー]|きょうふ|4: p.288|4: p.316 / 4A: p.366|
0|Elemental Attack (Critter Power)|元素属性攻撃 (クリッターパワー) [ 元素 属性 攻撃 クリッター パワー]|げんそぞくせいこうげき|4: p.287|4: p.315 / 4A: p.366|
0|Hardened Armor (Critter Power)|硬化装甲 (クリッターパワー) [ 硬化 装甲 クリッター パワー]|こうかそうこう|4: p.288|4: p.316 / 4A: p.366|
0|Confusion (Critter Power)|混乱 (クリッターパワー) [ 混乱 クリッター パワー]|こんらん|4: p.287|4: p.315 / 4A: p.366|
0|Regeneration (Critter Power)|再生 (クリッターパワー) [ 再生 クリッター パワー]|さいせい|4: p.290|4: p.318 / 4A: p.366|
0|Accident (Critter Power)|事故 (クリッターパワー) [ 事故 クリッター パワー]|じこ|4: p.286|4: p.314 / 4A: p.366|
0|Guard (Critter Power)|守護 (クリッターパワー) [ 守護 クリッター パワー]|しゅご|4: p.288|4: p.316 / 4A: p.366|
0|Natural Weapon (Critter Power)|身体武器 (クリッターパワー) [ 身体 武器 クリッター パワー]|しんたいぶき|4: p.289|4: p.317 / 4A: p.367|
0|Innate Spell (Critter Power)|生得呪文 (クリッターパワー) [ 生得 呪文 クリッター パワー]|せいとくじゅもん|4: p.289|4: p.317 / 4A: p.367|
0|Binding (Critter Power)|接着 (クリッターパワー) [ 接着 クリッター パワー]|せっちゃく|4: p.287|4: p.314 / 4A: p.367|
0|Armor (Critter Power)|装甲 (クリッターパワー) [ 装甲 クリッター パワー]|そうこう|4: p.286|4: p.314 / 4A: p.367|
6|Search Modifiers Table|捜索修正表 [ 捜索 修正 表]|そうさくしゅうせいひょう|4: p.290|4: p.318 / 4A: p.368|
0|Search (Critter Power)|捜索 (クリッターパワー) [ 捜索 クリッター パワー]|そうさく|4: p.290|4: p.318 / 4A: p.368|
0|Immunity (Critter Power)|耐性 (クリッターパワー) [ 耐性 クリッター パワー]|たいせい|4: p.288|4: p.316 / 4A: p.368|
0|Sapience (Critter Power)|知性 (クリッターパワー) [ 知性 クリッター パワー]|ちせい|4: p.290|4: p.318 / 4A: p.368|
0|Engulf (Critter Power)|包み込み (クリッターパワー) [ 包み 込み クリッター パワー]|つつみこみ|4: p.287|4: p.315 / 4A: p.368|
0|Animal Control (Critter Power)|動物制御 (クリッターパワー) [ 動物 制御 クリッター パワー]|どうぶつせいぎょ|4: p.286|4: p.314 / 4A: p.368|
0|Venom (Critter Power)|毒 (クリッターパワー) [ 毒 クリッター パワー]|どく|4: p.290|4: p.319 / 4A: p.369|
0|Noxious Breath (Critter Power)|毒の吐息 (クリッターパワー) [ 毒 の 吐息 クリッター パワー]|どくのといき|4: p.289|4: p.318 / 4A: p.369|
0|Dual Natured (Critter Power)|二元生物 (クリッターパワー) [ 二元 生物 クリッター パワー]|にげんせいぶつ|4: p.287|4: p.315 / 4A: p.369|
0|Psychokinesis (Critter Power)|念動 (クリッターパワー) [ 念動 クリッター パワー]|ねんどう|4: p.290|4: p.318 / 4A: p.369|
0|Corrosive Spit (Critter Power)|腐食性の唾液 (クリッターパワー) [ 腐食 性の 唾液 クリッター パワー]|ふしょくせいのだえき|4: p.287|4: p.315 / 4A: p.369|
0|Materialization (Critter Power)|物質化 (クリッターパワー) [ 物質 化 クリッター パワー]|ぶっしつか|4: p.289|4: p.317 / 4A: p.370|
0|Paralyzing Howl (Critter Power)|麻痺咆哮 (クリッターパワー) [ 麻痺 咆哮 クリッター パワー]|まひほうこう|4: p.289|4: p.318 / 4A: p.370|
0|Mist Form (Critter Power)|霧化 (クリッターパワー) [ 霧 化 クリッター パワー]|むか|4: p.289|4: p.317 / 4A: p.370|
0|Weaknesses|弱点 [ 弱点]|じゃくてん|4: p.290|4: p.319 / 4A: p.370|
0|Allergy (Critter Weakness)|アレルギー (クリッター弱点) [ アレルギー クリッター 弱点]|あれるぎー|4: p.290|4: p.319 / 4A: p.370|
0|Essence Loss (Critter Weakness)|エッセンス喪失 (クリッター弱点) [ エッセンス 喪失 クリッター 弱点]|えっせんすそうしつ|4: p.291|4: p.319 / 4A: p.370|
0|Reduced Senses (Critter Weakness)|感覚減退 (クリッター弱点) [ 感覚 減退 クリッター 弱点]|かんかくげんたい|4: p.291|4: p.319 / 4A: p.370|
0|Dietary Requirement (Critter Weakness)|必須食物 (クリッター弱点) [ 必須 食物 クリッター 弱点]|ひっすしょくもつ|4: p.290|4: p.319 / 4A: p.370|
0|Uneducated (Critter Weakness)|無教育 (クリッター弱点) [ 無 教育 クリッター 弱点]|むきょういく|4: p.291|4: p.319 / 4A: p.370|
0|Critter Combat|クリッターの戦闘 [ クリッター の 戦闘]|くりったーのせんとう|4: p.291|4: p.319 / 4A: p.371|
0|Dog (Ordinary Critter)|犬 (通常の生物) [ いぬ イヌ 犬 通常 の 生物]|いぬ|4: p.291|4: p.319 / 4A: p.371|
0|Great Cat (Ordinary Critter)|大型ネコ (通常の生物) [ 大型 ネコ 猫 ねこ 通常 の 生物]|おおがたねこ|4: p.291|4: p.320 / 4A: p.371|
0|Horse (Ordinary Critter)|馬 (通常の生物) [ うま ウマ 馬 通常 の 生物]|うま|4: p.291|4: p.320 / 4A: p.371|
0|Shark (Ordinary Critter)|鮫 (通常の生物) [ さめ サメ 鮫 通常 の 生物]|さめ|4: p.291|4: p.320 / 4A: p.371|
0|Wolf (Ordinary Critter)|狼 (通常の生物) [ おおかみ オオカミ 狼 通常 の 生物]|おおかみ|4: p.291|4: p.320 / 4A: p.372|
0|Vampire (Paracritter)|ヴァンパイア (覚醒生物) [ ヴァンパイア 覚醒 生物]|ゔぁんぱいあ|4: p.294|4: p.322 / 4A: p.372|
0|Wendigo (Paracritter)|ウェンディゴ (覚醒生物) [ ウェンディゴ 覚醒 生物]|うぇんでぃご|4: p.294|4: p.322 / 4A: p.372|
0|Ghoul (Paracritter)|グール (覚醒生物) [ グール 覚醒 生物]|ぐーる|4: p.292|4: p.320 / 4A: p.372|
0|Sasquatch (Paracritter)|サスカッチ (覚醒生物) [ サスカッチ 覚醒 生物]|さすかっち|4: p.293|4: p.322 / 4A: p.373|
0|Thunderbird (Paracritter)|サンダーバード (覚醒生物) [ サンダー バード 覚醒 生物]|さんだーばーど|4: p.293|4: p.322 / 4A: p.373|
0|Devil Rat (Paracritter)|デビルラット (覚醒生物) [ デビル ラット 覚醒 生物]|でびるらっと|4: p.292|4: p.320 / 4A: p.373|
0|Naga (Paracritter)|ナーガ (覚醒生物) [ ナーガ 覚醒 生物]|なーが|4: p.293|4: p.321 / 4A: p.374|
0|Barghest (Paracritter)|バーゲスト (覚醒生物) [ バーゲスト 覚醒 生物]|ばーげすと|4: p.292|4: p.320 / 4A: p.374|
0|Hell Hound (Paracritter)|ヘルハウンド (覚醒 生物) [ ヘル ハウンド 覚醒 生物]|へるはうんど|4: p.292|4: p.321 / 4A: p.374|
0|Merrow (Paracritter)|メロウ (覚醒生物) [ メロウ 覚醒 生物]|めろう|4: p.293|4: p.321 / 4A: p.374|
0|Spirits of Beasts|獣の精霊 [ 獣 の 精霊]|けもののせいれい|4: p.295|4: p.323 / 4A: p.375|
0|Spirits of Air|大気の精霊 [ 大気 の 精霊]|たいきのせいれい|4: p.294|4: p.323 / 4A: p.375|
0|Spirits of Earth|大地の精霊 [ 大地 の 精霊]|だいちのせいれい|4: p.295|4: p.323 / 4A: p.375|
0|Spirits of Man|人の精霊 [ 人 の 精霊]|ひとのせいれい|4: p.295|4: p.323 / 4A: p.376|
0|Spirits of Fire|火の精霊 [ 火 の 精霊]|ひのせいれい|4: p.295|4: p.323 / 4A: p.376|
0|Spirits of Water|水の精霊 [ 水 の 精霊]|みずのせいれい|4: p.295|4: p.323 / 4A: p.376|
0|Watcher Spirits (Data)|ウォッチャー (データ) [ ウォッチャー データ]|うぉっちゃー|4: p.295|4: p.324 / 4A: p.376|
0|Eastern Dragons|イースタン・ドラゴン [ イースタン ドラゴン]|いーすたんどらごん|4: p.296|4: p.324 / 4A: p.376|
0|Western Dragons|ウエスタン・ドラゴン [ ウエスタン ドラゴン]|うえすたんどらごん|4: p.297|4: p.325 / 4A: p.377|
0|Feathered Serpents|フェザード・サーペント [ フェザード サーペント]|ふぇざーどさーぺんと|4: p.296|4: p.324 / 4A: p.377|
0|Leviathans|リヴァイアサン [ リヴァイアサン]|りゔぁいあさん|4: p.296|4: p.325 / 4A: p.377|
0|Great Dragons|グレート・ドラゴン [ グレート ドラゴン]|ぐれーとどらごん|4: p.297|4: p.325 / 4A: p.377|
4|Carrying Gear|装備を持ち運ぶ [ 装備 を 持ち 運ぶ]|そうびをもちはこぶ|4: p.300|4: p.328 / 4A: p.384|
4|Carrying Capacity|運搬能力 [ 運搬 能力]|うんぱんのうりょく|4: p.300|4: p.328 / 4A: p.384|
4|Encumbrance|重荷 [ 重荷]|おもに|4: p.300|4: p.328 / 4A: p.384|
4|Size Customization|サイズ調整 [ サイズ 調整]|さいずちょうせい|4: p.300|4: p.328 / 4A: p.385|
4|Using Unadapted Gear|サイズの合わない装備を使う [ サイズ の 合わない 装備 を 使う]|さいずのあわないそうびをつかう|4: p.301|4: p.328 / 4A: p.385|
4|Concealing Gear|装備を隠す [ 装備 を 隠す]|そうびをかくす|4: p.301|4: p.328 / 4A: p.385|
4|Physical Searches|身体検査 [ 身体 検査]|しんたいけんさ|4: p.301|4: p.328 / 4A: p.385|
6|Concealability Table|隠蔽表 [ 隠蔽 表]|いんぺいひょう|4: p.302|4: p.331 / 4A: p.385|
4|Availability and Buying Gear|入手値と装備の購入 [ 入手 値 と 装備 の 購入]|にゅうしゅちとそうびのこうにゅう|4: p.301|4: p.331 / 4A: p.386|
4|Standard Goods|一般流通品 [ 一般 流通 品]|いっぱんりゅうつうひん|4: p.301|4: p.331 / 4A: p.386|
6|Availability Interval|入手単位時間表 [ 入手 単位 時間 表]|にゅうしゅたんいじかんひょう|4: p.303|4: p.332 / 4A: p.386|
6|Street Costs|ストリート価格表 [ ストリート 価格 表]|すとりーとかかくひょう|4: p.303|4: p.332 / 4A: p.386|
4|Black Market Goods|ブラックマーケットの商品 [ ブラック マーケット の 商品]|ぶらっくまーけっとのしょうひん|4: p.302|4: p.331 / 4A: p.386|
4|The Availability Test|入手テスト [ 入手 テスト]|にゅうしゅてすと|4: p.302|4: p.331 / 4A: p.386|
4|Fixers and Availability|フィクサーと入手値 [ フィクサー と 入手 値]|ふぃくさーとにゅうしゅち|4: p.302|4: p.331 / 4A: p.386|
4|Street Values|ストリート価格 [ ストリート 価格]|すとりーとかかく|4: p.302|4: p.331 / 4A: p.387|
4|Fencing Gear|装備を売りさばく [ 装備 を 売り さばく]|そうびをうりさばく|4: p.303|4: p.332 / 4A: p.387|
4|Legality|合法性 [ 合法 性]|ごうほうせい|4: p.303|4: p.332 / 4A: p.387|
4|Jurisdiction|法域 [ 法 域]|ほういき|4: p.303|4: p.332 / 4A: p.387|
4|Cyberware and Bioware Grades|サイバーウェアとバイオウェアの等級 [ サイバー ウェア と バイオ ウェア の 等級]|さいばーうぇあとばいおうぇあのとうきゅう|4: p.303|4: p.332 / 4A: p.387|
6|Implant Grades|インプラント等級表 [ インプラントとうきゅうひょう]|いんぷらんととうきゅうひょう|4: p.303|4: p.332 / 4A: p.387|
4|Wireless Connectivity|ワイアレス接続機能 [ ワイアレス 接続 機能]|わいあれすせつぞくきのう|4: p.304|4: p.333 / 4A: p.388|
6|Common Costs|一般的な価格 [ 一般的 な 価格]|いっぱんてきなかかく|4: p.304|4: p.333 / 4A: p.388|
4|Combat Axe|コンバット・アックス [ コンバット アックス]|こんばっとあっくす|4: p.305|4: p.334 / 4A: p.389|
4|Forearm A ap-Blades|フォアアーム・スナップブレード [ フォア アーム スナップ ブレード]|ふぉああーむすなっぷぶれーど|4: p.305|4: p.334 / 4A: p.389|
4|Katana|カタナ [ 刀 カタナ]|かたな|4: p.305|4: p.334 / 4A: p.389|
4|Knife|ナイフ [ ナイフ]|ないふ|4: p.305|4: p.334 / 4A: p.389|
4|Monofilament Sword|モノフィラメント・ソード [ モノ フィラメント ソード 単分子 剣]|ものふぃらめんとそーど|4: p.305|4: p.334 / 4A: p.389|
4|Survival Knife|サバイバル・ナイフ [ サバイバル ナイフ]|さばいばるないふ|4: p.305|4: p.334 / 4A: p.389|
4|Sword|ソード [ ソード]|そーど|4: p.305|4: p.334 / 4A: p.389|
4|Clubs|クラブ [ クラブ 棒]|くらぶ|4: p.305|4: p.335 / 4A: p.389|
4|Extendable Baton|エクステンダブル・バトン [ エクステンダブル バトン 伸縮式 警棒]|えくすてんだぶるばとん|4: p.305|4: p.335 / 4A: p.389|
4|Sap|サップ [ サップ]|さっぷ|4: p.305|4: p.335 / 4A: p.389|
4|Staff|杖 [ 杖]|つえ|4: p.305|4: p.335 / 4A: p.389|
4|Stan Baton|スタンバトン [ スタン バトン]|すたんばとん|4: p.305|4: p.335 / 4A: p.389|
4|Monofilament Whip|モノフィラメント・ウィップ [ モノ フィラメント ウィップ 単分子 鞭]|ものふぃらめんとうぃっぷ|4: p.305|4: p.335 / 4A: p.390|
4|Pole Arm|ポールアーム [ ポール アーム 長柄 の 武器]|ぽーるあーむ|4: p.306|4: p.335 / 4A: p.390|
4|Shock Gloves|ショックグローブ [ ショック グローブ]|しょっくぐろーぶ|4: p.306|4: p.335 / 4A: p.390|
4|Bows|弓 [ 弓]|ゆみ|4: p.306|4: p.335 / 4A: p.390|
4|Crossbows|クロスボウ [ クロス ボウ]|くろすぼう|4: p.306|4: p.335 / 4A: p.390|
4|Injection Arrows/Bolts|注入 筒 [ 注入 筒]|ちゅうにゅうとう|4: p.306|4: p.335 / 4A: p.390|
4|Shuriken|シュリケン [ シュリケン 手裏剣]|しゅりけん|4: p.306|4: p.335 / 4A: p.390|
4|Throwing knife|スローイング・ナイフ [ スローイング ナイフ 投げ ナイフ]|すろーいんぐないふ|4: p.306|4: p.336 / 4A: p.391|
4|Defiance EX Shocker|ディファイアンス EXショッカー [ ディファイアンス EX ショッカー]|でぃふぁいあんすEXしょっかー|4: p.306|4: p.336 / 4A: p.391|
4|Yamaha Pulsar|ヤマハ・パルサー [ ヤマハ パルサー]|やまはぱるさー|4: p.306|4: p.336 / 4A: p.391|
4|Raccor Sting|リーカー・スティング [ リーカー スティング]|りーかーすてぃんぐ|4: p.307|4: p.336 / 4A: p.391|
4|Streetline Special|ストリートライン・スペシャル [ ストリート ライン スペシャル]|すとりーとらいんすぺしゃる|4: p.307|4: p.336 / 4A: p.392|
4|Colt America L36|コルト・アメリカL36 [ コルト アメリカ L36]|こるとあめりかL36|4: p.307|4: p.336 / 4A: p.392|
4|Fichetti Security 600|フィチェッティ・セキュリティ 600 [ フィチェッティ セキュリティ 600]|ふぃちぇってぃせきゅりてぃ600|4: p.307|4: p.336 / 4A: p.392|
4|Hammerli 620S|ヘンメリー 620S [ ヘンメリー 620S]|へんめりー620S|4: p.307|4: p.336 / 4A: p.392|
4|Yamaha Sakura Fubuki|ヤマハ・サクラフブキ [ ヤマハ サクラフブキ]|やまはさくらふぶき|4: p.307|4: p.336 / 4A: p.392|
4|Ares Predetor IV|アレス・プレデターⅣ [ アレス プレデター Ⅳ]|あれすぷれでたー4|4: p.307|4: p.337 / 4A: p.392|
4|Ares Viper Slivergun|アレス・バイパー・スライバーガン [ アレス バイパー スライバー ガン]|あれすばいぱーすらいばーがん|4: p.307|4: p.337 / 4A: p.392|
4|Colt Manhunter|コルト・マンハンター [ コルト マンハンター]|こるとまんはんたー|4: p.307|4: p.337 / 4A: p.392|
4|Remington Roomsweeper|レミントン・ルームスイーパー [ レミントン ルーム スイーパー]|れみんとんるーむすぃーぱー|4: p.307|4: p.337 / 4A: p.392|
4|Ruger Super Warhawk|ルガー・スーパー・ウォーホーク [ ルガー スーパー ウォーホーク]|るがーすーぱーうぉーほーく|4: p.307|4: p.337 / 4A: p.393|
4|Ceska Black Scorpion|セスカ・ブラックスコーピオン [ セスカ ブラック スコーピオン]|せすかぶらっくすこーぴおん|4: p.307|4: p.337 / 4A: p.393|
4|Steyr TMP|ステアー TMP [ ステアー TMP]|すてあーTMP|4: p.307|4: p.337 / 4A: p.393|
4|AK-97 Carbine|AK-97 カービン [ AK - 97 カービン]|AK97かーびん|4: p.307|4: p.337 / 4A: p.393|
4|HK 227X|HK 227-X [ HK 227 - X]|HK227X|4: p.308|4: p.337 / 4A: p.393|
4|HK MP-5 TX|HK MP-5 TX [ HK MP - 5 TX]|HKMP5TX|4: p.308|4: p.337 / 4A: p.393|
4|Ingram Smartgun X|イングラム・スマートガンX [ イングラム スマートガン X]|いんぐらむすーまーとがんX|4: p.308|4: p.337 / 4A: p.394|
